ID,Label,x,y,nodeid
19833,,712667.0977981895,2130685.90447345,19833
19836,,712301.8517240236,2130682.987279486,19836
19839,,722965.5355764312,2130810.923903335,19839
19844,,712285.8321883539,2130683.539671272,19844
19848,,729155.6212498056,2130892.0789084677,19848
19851,,722983.9927705957,2130814.791845074,19851
19855,,726372.5676551409,2130858.5517560877,19855
19860,,710361.0892398541,2130666.1801701393,19860
19864,,724718.8681486303,2130838.7877102997,19864
19865,,724701.6179601813,2130838.6382923946,19865
19869,,729152.5174241714,2130896.1063578166,19869
19873,,724676.5427283936,2130838.421149399,19873
19875,,715679.5236201946,2130728.850905774,19875
19877,,711422.4752091662,2130679.763917176,19877
19881,,710763.3453263845,2130672.460852325,19881
19884,,715695.7825685281,2130729.5302557442,19884
19887,,710453.8942329779,2130669.2241779007,19887
19890,,711402.0944400895,2130680.377964033,19890
19893,,710342.1158602844,2130668.696903495,19893
19898,,714512.2000875804,2130716.4232321642,19898
19901,,714499.7227436636,2130716.3012953345,19901
19906,,712301.7921353878,2130691.8958368823,19906
19907,,713619.9933729917,2130707.4145748224,19907
19912,,711430.0698179733,2130682.6448179223,19912
19916,,713222.2257662925,2130703.2936751097,19916
19919,,713201.9352246088,2130703.1507725418,19919
19927,,710376.7295492738,2130671.407303475,19927
19930,,711271.5545939883,2130681.5595887806,19930
19934,,710360.9835930082,2130671.4234670103,19934
19937,,710341.9871924376,2130671.370982483,19937
19941,,710328.5836037935,2130671.310610879,19941
19946,,710148.1668134901,2130669.5320112407,19946
19952,,729164.4526367972,2130902.314764535,19952
19955,,712140.1980143784,2130694.531043511,19955
19957,,724267.5167196227,2130840.518542314,19957
19959,,724233.7844698874,2130840.6467282344,19959
19961,,724166.18876773,2130840.913060179,19961
19963,,729162.2847489552,2130905.34215346,19963
19968,,711909.1760689092,2130694.0394481122,19968
19970,,726251.2947349495,2130867.99496915,19970
19971,,724072.0977144103,2130841.28902781,19971
19975,,722965.1059066355,2130827.5360180084,19975
19979,,715679.3384740392,2130739.5255964585,19979
19981,,715695.5777030431,2130740.1913041454,19981
19986,,714512.0792388731,2130726.8009220604,19986
19989,,714499.563472348,2130726.6767243557,19989
19994,,713222.4057593859,2130713.6492525823,19994
19995,,713202.2507759135,2130713.5387166236,19995
20000,,713593.6461324123,2130718.244040478,20000
20002,,713113.9605220738,2130712.736826053,20002
20005,,722983.8627459174,2130831.445582241,20005
20011,,711249.2846132751,2130693.832952317,20011
20015,,722835.2971820218,2130831.838800885,20015
20020,,711151.3672703058,2130693.0953521077,20020
20023,,724701.6458592038,2130855.9520608597,20023
20026,,724719.0193561288,2130856.192812074,20026
20029,,725571.5243483894,2130867.1202635337,20029
20032,,723690.9119205247,2130843.5953549184,20032
20037,,711490.2289514448,2130699.694108639,20037
20041,,729137.0572230844,2130916.1672054864,20041
20046,,725762.2733355791,2130873.7444254737,20046
20049,,716886.546976914,2130762.5894524623,20049
20050,,717197.4401925436,2130768.1195885427,20050
20052,,711769.9468018776,2130705.7856616937,20052
20053,,722964.7733780055,2130840.392431045,20053
20058,,712301.537697555,2130714.1753947344,20058
20059,,712724.8368673874,2130718.9144541677,20059
20061,,729021.4511596682,2130919.6988613736,20061
20066,,712286.1068490391,2130714.416146258,20066
20069,,722983.7661676486,2130843.8154357336,20069
20078,,718849.296559314,2130794.066894984,20078
20079,,714499.2990496857,2130743.90205105,20079
20081,,714511.8783749468,2130744.0497915633,20081
20085,,715551.3292187066,2130754.183486592,20085
20088,,725878.2175231734,2130883.2401558775,20088
20091,,729147.4932415495,2130925.998102201,20091
20095,,715679.0088745202,2130758.5288341735,20095
20099,,715695.214723949,2130759.0804899205,20099
20104,,710360.6806885902,2130697.8960060887,20104
20105,,710423.3874926419,2130698.135712525,20105
20107,,712845.1069879207,2130726.1935551427,20107
20109,,710340.7141849737,2130697.8277108707,20109
20113,,710315.1145470086,2130697.796520168,20113
20114,,710144.8770559824,2130695.7773332205,20114
20117,,711272.0381947509,2130709.058379218,20117
20121,,723832.2529395262,2130860.2344324663,20121
20125,,729127.6697487107,2130928.348255934,20125
20130,,718075.4229867902,2130789.8010431137,20130
20131,,729188.2393413131,2130929.884452181,20131
20135,,718052.3249305161,2130790.0227764267,20135
20139,,710340.5752629684,2130700.7149133664,20139
20144,,716371.3611776489,2130770.5962144434,20144
20147,,711137.321952805,2130710.0545395445,20147
20151,,710360.6666458817,2130701.932451885,20151
20156,,713222.7704166602,2130734.6292615943,20156
20157,,713401.5688018167,2130736.4097998496,20157
20159,,713202.8860975612,2130734.453587409,20159
20163,,710340.5120193921,2130702.0292988718,20163
20167,,725970.3011593919,2130891.3692996427,20167
20173,,711280.6878983802,2130714.3129125237,20173
20180,,717621.9448692172,2130789.500834454,20180
20183,,724701.680551846,2130877.482614454,20183
20185,,714173.6515647501,2130749.6586948,20185
20189,,724719.2068754279,2130877.777882479,20189
20194,,707246.733424456,2130672.2150188647,20194
20197,,722964.3620180767,2130856.296688415,20197
20202,,711272.2099372424,2130718.824162472,20202
20205,,722983.6421610749,2130859.6983083766,20205
20209,,729138.4492972477,2130938.627784444,20209
20213,,718361.7625364634,2130804.432901822,20213
20218,,725530.113770081,2130893.772494668,20218
20221,,714476.79974477,2130760.1685119234,20221
20228,,724280.4683859677,2130879.440743046,20228
20231,,723167.2143356891,2130866.653593378,20231
20234,,711326.1312766202,2130727.11099343,20234
20238,,711614.599066384,2130731.378990762,20238
20239,,726442.6706804367,2130910.864908384,20239
20243,,718515.814995582,2130813.3080798555,20243
20246,,711120.4877350056,2130727.461610578,20246
20249,,711311.3190504737,2130729.66988384,20249
20254,,715133.0719753231,2130774.5729252025,20254
20256,,712300.5725025601,2130742.5961491913,20256
20257,,715678.340037029,2130781.9812627044,20257
20259,,712464.7738433864,2130744.7473309226,20259
20263,,715694.895052624,2130782.475517692,20263
20267,,715743.8207255107,2130782.341483088,20267
20270,,713223.3813705859,2130754.0737178363,20270
20271,,713203.4795065095,2130753.9887981135,20271
20276,,716664.124248965,2130794.7472477593,20276
20279,,713346.6262956372,2130755.803998014,20279
20282,,715635.2392010872,2130782.749692684,20282
20285,,724701.7091316544,2130895.220123591,20285
20287,,724719.3603473405,2130895.443983011,20287
20293,,714498.9931521926,2130771.6939091515,20293
20295,,714510.9220612566,2130772.3096276987,20295
20303,,731065.0604860815,2130979.8946919963,20303
20307,,724561.7553319224,2130895.48681931,20307
20312,,711271.8532971435,2130736.4879171103,20312
20316,,718053.0494062199,2130816.7974838503,20316
20319,,709570.8996031056,2130719.040604444,20319
20323,,711782.6639705071,2130744.954125015,20323
20327,,711338.3527276278,2130740.302402392,20327
20333,,716055.8062082985,2130795.5297991354,20333
20336,,718075.4726168471,2130820.248168269,20336
20340,,724233.2520347752,2130896.8648136314,20340
20341,,711236.00723393,2130742.4752337616,20341
20346,,711654.3296705675,2130748.7083444037,20346
20348,,718053.2354839966,2130823.6744608767,20348
20352,,718075.4793918208,2130824.404609969,20352
20355,,713689.2264255743,2130772.7226878144,20355
20357,,713702.9451107143,2130773.191866884,20357
20360,,718095.5671905203,2130825.0640287865,20360
20363,,713963.5724426665,2130776.4972302075,20363
20365,,711977.5668880645,2130753.725718228,20365
20369,,715955.0403738174,2130800.4883754663,20369
20375,,732675.7869228432,2131012.751754554,20375
20382,,711136.618386517,2130746.3654379155,20382
20388,,726134.6827747445,2130928.114194719,20388
20391,,707256.2384587514,2130705.4096496124,20391
20396,,723701.6621477384,2130899.1791430954,20396
20397,,711404.7874788892,2130752.5608554557,20397
20401,,716885.5155421474,2130812.3472813573,20401
20402,,717346.4546893415,2130821.929121824,20402
20403,,710301.9861357617,2130740.665506322,20403
20408,,710340.2077629892,2130741.6598814633,20408
20413,,711178.3057435759,2130751.894245643,20413
20418,,710359.5676241488,2130743.3187383283,20418
20422,,716570.8169626248,2130816.008414425,20422
20426,,711149.4371728238,2130755.176119972,20426
20430,,711143.2619318283,2130755.5975250807,20430
20433,,711136.1581105037,2130756.082302334,20433
20437,,729092.830295163,2130975.707533203,20437
20441,,710710.5375822583,2130752.1543495003,20441
20444,,724719.1223808198,2130920.1932105925,20444
20447,,724701.7501569582,2130920.6826834213,20447
20451,,724613.1249891601,2130920.479609834,20451
20456,,726204.5623962801,2130941.5078478362,20456
20459,,723259.3617709131,2130904.7812743764,20459
20462,,711079.4520265223,2130759.952211125,20462
20465,,710888.500739497,2130758.0408699624,20465
20468,,718053.7253585064,2130841.77908469,20468
20471,,716540.5103934568,2130824.1549684033,20471
20474,,718075.5088880784,2130842.5009019393,20474
20477,,711016.0323849652,2130761.5893485714,20477
20481,,717646.8371153921,2130838.847988764,20481
20482,,717279.4697898581,2130832.308276912,20482
20484,,711149.0465178745,2130763.6359924246,20484
20487,,718301.5769626976,2130847.15775197,20487
20496,,715692.3502893356,2130818.9413842596,20496
20499,,729107.3092156405,2130985.9782194514,20499
20509,,718054.0052400185,2130852.122898435,20509
20513,,718075.5256615394,2130852.7918601856,20513
20517,,710340.2347762287,2130764.2827519774,20517
20519,,710358.855018635,2130765.1127262544,20519
20526,,711157.3339853336,2130777.0599898323,20526
20529,,725785.0027079512,2130954.1639273,20529
20534,,711270.6785856818,2130781.3602699433,20534
20538,,711269.5215332969,2130781.520716125,20538
20542,,716884.8060080516,2130846.838585416,20542
20544,,711269.4683320007,2130782.548183799,20544
20549,,718054.3075633645,2130863.296149401,20549
20553,,718075.5440368289,2130864.065795405,20553
20557,,711015.8639873986,2130785.661624208,20557
20561,,716524.7356884131,2130849.4630190525,20561
20563,,711025.4991364295,2130786.7395070605,20563
20568,,726034.5254214674,2130967.7388697006,20568
20571,,717981.6054218257,2130867.3558695316,20571
20572,,717226.5880731671,2130857.2393531147,20572
20573,,718054.4802645463,2130869.678847477,20573
20577,,711189.3202773387,2130789.7922587115,20577
20582,,726029.1979784981,2130968.8696714975,20582
20585,,718075.5542804078,2130870.3507092744,20585
20592,,711147.8063319047,2130790.4930539355,20592
20595,,715675.6938981283,2130842.9872764293,20595
20599,,718149.5546785418,2130872.7102781273,20599
20604,,711165.035933055,2130791.383282637,20604
20607,,711015.8323265483,2130790.187505234,20607
20612,,711147.7368850204,2130791.996976249,20612
20615,,711146.730705329,2130792.0095856115,20615
20619,,711133.975909669,2130792.1694366243,20619
20631,,714503.0312068934,2130837.3468608838,20631
20635,,717410.903600032,2130871.6714979988,20635
20639,,725718.4473404057,2130980.7376019116,20639
20646,,711172.8084687222,2130809.8068382908,20646
20649,,718055.0419749216,2130890.4386480562,20649
20651,,718075.5874584711,2130890.707469605,20651
20656,,709403.6727148977,2130792.299015837,20656
20657,,711133.0362541587,2130812.6640399396,20657
20663,,717087.6101062542,2130882.7751814257,20663
20664,,716883.9621406926,2130880.030889664,20664
20668,,718353.4781842114,2130898.4840621743,20668
20671,,717624.6208289247,2130889.8051422294,20671
20675,,715681.6256238729,2130867.165859131,20675
20681,,706525.0608239385,2130766.1167498454,20681
20687,,729054.0814306444,2131044.2105245907,20687
20692,,711407.9435459169,2130828.6639389526,20692
20695,,709939.656778623,2130822.5627493504,20695
20697,,729264.2046243018,2131058.548275279,20697
20701,,708310.1451490396,2130813.4620648287,20701
20706,,706557.30217646,2130800.632697867,20706
20709,,721282.8209355024,2130976.3295877334,20709
20714,,711144.7635915672,2130860.703738749,20714
20717,,729229.4211656975,2131083.120736448,20717
20720,,711191.4108534686,2130885.819207456,20720
20723,,707559.9807614139,2130846.924530247,20723
20724,,707283.0424613755,2130754.1520491987,20724
20728,,711258.1842754018,2130890.750276571,20728
20732,,707650.6908283229,2130857.3987040557,20732
20733,,707308.7321689648,2130665.6388056967,20733
20735,,711130.5429553965,2130898.7720864248,20735
20740,,729428.4009629734,2131128.899172578,20740
20742,,712287.3035710985,2130933.448362585,20742
20743,,708300.2561771151,2130908.955692917,20743
20745,,708790.7453323181,2130921.7888954375,20745
20747,,713738.1589018501,2130988.0823695026,20747
20751,,718064.1936563273,2131044.3726706225,20751
20756,,708796.5485012255,2130947.248035798,20756
20757,,721447.1245236254,2131106.886675827,20757
20759,,708497.6039355926,2130955.6111906245,20759
20764,,707875.1536919618,2130958.599374298,20764
20766,,708324.7163391429,2130967.7000777684,20766
20769,,708299.5956304208,2130968.931498928,20769
20773,,708249.3325894315,2130973.3683567736,20773
20777,,721481.0855371837,2131136.6384141706,20777
20779,,721418.1240804092,2131137.091763474,20779
20783,,724711.4130578018,2131178.907212427,20783
20787,,721531.8454830064,2131138.75165171,20787
20792,,720349.1432873622,2131132.921716932,20792
20795,,707901.181185895,2130994.160625698,20795
20797,,721521.9829622314,2131167.174615709,20797
20802,,711216.4830139541,2131050.3389262296,20802
20804,,708323.7259335046,2131021.2571337,20804
20808,,711174.2923501946,2131054.408547472,20808
20811,,708298.1303284094,2131022.5781038143,20811
20816,,708284.2465578798,2131022.7585225347,20816
20822,,722341.7114528138,2131201.614631543,20822
20824,,708360.1494062971,2131046.6706727855,20824
20826,,708323.0353635793,2131047.921068428,20826
20829,,708297.5725234703,2131048.7790088784,20829
20834,,708283.891423036,2131049.240004765,20834
20839,,722336.5939376624,2131214.902977422,20839
20842,,708501.9904532359,2131058.6255579535,20842
20845,,711085.3701102964,2131122.922137698,20845
20849,,708243.0775161684,2131094.285905475,20849
20854,,708321.8000510565,2131095.6185345035,20854
20857,,708296.6797910511,2131096.838894563,20857
20863,,706671.4868649143,2131100.6766580716,20863
20867,,732673.1697056037,2131451.6409730613,20867
20869,,708295.1881938542,2131156.628137542,20869
20874,,731057.6098233717,2131443.37157684,20874
20875,,729517.3314023825,2131432.7991585154,20875
20880,,726999.8299368818,2131400.105261527,20880
20883,,711084.3680332914,2131235.005520938,20883
20888,,729570.9185848443,2131465.9871657323,20888
20892,,729678.1124136209,2131488.93661871,20892
20894,,729584.0113189649,2131488.607175613,20894
20897,,729549.494890027,2131488.1722217035,20897
20902,,728747.9579110092,2131477.789133273,20902
20903,,729454.4330332335,2131487.4862912633,20903
20908,,727903.705459295,2131469.332695041,20908
20916,,722963.884551551,2131428.2414993737,20916
20920,,722982.0407740034,2131434.5901218615,20920
20923,,722964.0585950572,2131444.2683250215,20923
20927,,722982.2730133414,2131450.4512233343,20927
20931,,734522.2115743394,2131610.9843798764,20931
20932,,734532.7516320803,2131571.9566177204,20932
20934,,734532.7499244679,2131613.85517955,20934
20935,,734518.4668372509,2131624.684616847,20935
20937,,734532.7493180938,2131628.156272119,20937
20939,,732670.0139463241,2131602.963487573,20939
20944,,711193.9046821182,2131401.2336660866,20944
20947,,711116.7524642044,2131415.2214674745,20947
20954,,711136.0891569972,2131438.6837257557,20954
20958,,711175.6300341833,2131446.117149694,20958
20959,,714009.2069354468,2131485.705193177,20959
20964,,714385.5338468722,2131505.2685588207,20964
20968,,714374.3561475637,2131510.162085591,20968
20972,,729740.1876172932,2131758.5166577157,20972
20973,,734504.0059448916,2131831.1797126792,20973
20974,,734532.7451984579,2131725.9339502174,20974
20975,,729712.6571918793,2131769.8309651557,20975
20978,,711186.1893198722,2131552.895695068,20978
20980,,706694.7084977567,2131505.6058957204,20980
20981,,711101.2661158744,2131557.181102982,20981
20986,,706694.246260789,2131513.6962764934,20986
20988,,710342.0525019502,2131572.4965798743,20988
20989,,712266.1457925781,2131596.838625973,20989
20992,,712294.0345723619,2131597.4011314716,20992
20996,,712296.9519732555,2131600.9609311,20996
20997,,712262.1107223574,2131601.8051251583,20997
20999,,710317.8362011358,2131579.99865406,20999
21003,,710315.4889447469,2131583.9645340387,21003
21007,,706633.2687613065,2131556.982395109,21007
21008,,706541.7162549522,2131555.657258231,21008
21012,,712297.8321065982,2131621.431155253,21012
21013,,705806.8012143834,2131549.906192476,21013
21015,,706691.2708653342,2131560.1621831227,21015
21022,,708308.9131819406,2131578.856798537,21022
21023,,708285.1560637441,2131578.8169385195,21023
21027,,712263.9918342811,2131624.7930088807,21027
21030,,712293.9071218659,2131626.598460162,21030
21032,,703845.4221253655,2131533.986344654,21032
21033,,712265.9341842652,2131626.844607789,21033
21038,,705677.5932537718,2131555.2924354654,21038
21039,,710318.4022058814,2131606.309341613,21039
21041,,705171.2388357251,2131549.619367635,21041
21044,,703849.5827910671,2131537.102066474,21044
21045,,703825.5772928076,2131537.547166584,21045
21049,,709831.3333726946,2131602.941563746,21049
21054,,710348.6299259674,2131609.48746112,21054
21055,,710321.8836960157,2131609.708525583,21055
21061,,704060.298097156,2131541.8693403117,21061
21062,,704000.4285456408,2131540.836701406,21062
21070,,705171.4068946452,2131565.412613135,21070
21076,,703852.1034045288,2131556.357802272,21076
21080,,703848.8778165987,2131560.426820414,21080
21081,,703828.7820670092,2131562.0443420187,21081
21084,,711175.8067548842,2131643.257849563,21084
21090,,711150.007798434,2131750.9672201443,21090
21093,,711097.7300841135,2131761.5989878904,21093
21098,,724531.2357449594,2131938.4540194366,21098
21099,,714410.3790972948,2131823.739853462,21099
21103,,708282.8319538963,2131763.4981379993,21103
21108,,713261.0099781746,2131826.4907530416,21108
21110,,713241.1386961848,2131826.372774398,21110
21116,,713346.6081556465,2131837.457714444,21116
21120,,729952.2022070603,2132044.2948396895,21120
21123,,734372.7784259205,2132104.025987992,21123
21128,,713260.8097820209,2131847.1149973758,21128
21131,,713242.117859679,2131847.0106015243,21131
21137,,734532.7384882759,2131885.6303257495,21137
21138,,734532.728140918,2132127.6621860657,21138
21140,,724484.44504011,2132003.213291375,21140
21144,,724491.4414959649,2132005.8524287995,21144
21146,,724494.3208399273,2132006.887007095,21146
21149,,724479.9297747818,2132015.3104022685,21149
21153,,729851.1261189202,2132086.675410552,21153
21157,,724485.9579407203,2132017.538148336,21157
21159,,724490.4206153478,2132019.2026352677,21159
21163,,724464.6449982726,2132082.4980470706,21163
21167,,732665.3294662582,2132224.874021083,21167
21172,,703837.1779041197,2131921.9746492933,21172
21173,,704038.3680800702,2131896.411021482,21173
21174,,703898.1127557147,2131923.838153323,21174
21176,,703840.9049732485,2131924.4758431073,21176
21179,,703816.3326793974,2131928.153099837,21179
21183,,703815.7963761301,2131929.3007136695,21183
21185,,701894.4937459797,2131911.675182432,21185
21190,,703846.1888735343,2131937.328888826,21190
21194,,703842.5153288725,2131946.594091937,21194
21195,,703775.5720686733,2131949.092229206,21195
21197,,734532.7404848909,2131838.895275224,21197
21198,,734422.3513126564,2132320.9495737813,21198
21200,,734532.7197402724,2132321.171202164,21200
21201,,703822.6047043881,2131950.2540472243,21201
21203,,703823.2273208877,2131950.6820801757,21203
21205,,734388.8075252494,2132321.010514956,21205
21209,,734292.1603030786,2132320.0752590913,21209
21217,,729960.7623572102,2132269.165054925,21217
21220,,730002.7823362489,2132269.9932747316,21220
21224,,730037.3492282929,2132270.6763112657,21224
21228,,730082.8489212047,2132271.5780342445,21228
21231,,732665.3285863539,2132306.1070698816,21231
21235,,732666.1060825211,2132317.86176865,21235
21240,,731037.0830224088,2132300.7954442333,21240
21245,,729974.1423162904,2132290.1352656,21245
21247,,730014.6891213788,2132290.6713592205,21247
21251,,730049.1996260642,2132291.127775047,21251
21255,,730095.4436351189,2132291.7395613063,21255
21259,,729438.9833802691,2132283.4412992112,21259
21261,,729373.0385959507,2132282.6953243073,21261
21264,,728739.68759072,2132276.6995406915,21264
21267,,728047.7239488818,2132270.480200926,21267
21270,,728059.7567228712,2132270.858723771,21270
21275,,727318.2224174174,2132262.293002043,21275
21276,,727334.2356684944,2132262.5003765784,21276
21279,,726969.2950360595,2132259.6992626507,21279
21284,,731036.9790910201,2132313.514030503,21284
21290,,728739.9866618764,2132293.892718766,21290
21294,,728059.9853860902,2132285.644396255,21294
21295,,728047.0120113454,2132285.6195425224,21295
21299,,726969.3944807709,2132276.645722948,21299
21306,,700492.7438552913,2131988.447812343,21306
21308,,702882.7952200033,2131997.4304392003,21308
21309,,702371.150209595,2132011.3634826336,21309
21313,,701896.3614226175,2132010.5457102247,21313
21319,,692885.7334722396,2131922.746249484,21319
21321,,722629.9549811545,2132287.2819508202,21321
21323,,692805.6687359997,2131967.179315448,21323
21325,,722611.7670464546,2132324.8709368985,21325
21327,,722676.1373506368,2132333.9468722064,21327
21329,,722692.7721832013,2132306.075267257,21329
21331,,734532.7169501306,2132383.979939632,21331
21332,,734479.6305267329,2132525.7597397566,21332
21334,,730209.1264023518,2132486.928010367,21334
21336,,726014.1229741697,2132460.234043766,21336
21338,,726056.8797369045,2132462.512110509,21338
21343,,692573.8067714046,2132108.689037407,21343
21345,,730112.5642593873,2132538.5812854245,21345
21347,,711056.0067489236,2132365.1638682187,21347
21349,,722955.4093943301,2132553.5514967497,21349
21351,,722903.1318508286,2132561.126454046,21351
21355,,722963.2876974174,2132620.3989722673,21355
21362,,711093.2485049976,2132481.3040685244,21362
21364,,730317.8577887479,2132753.082373852,21364
21367,,692304.7917934784,2132312.1551770773,21367
21368,,692342.7969920418,2132323.3575489502,21368
21371,,734300.9876548361,2132808.638038339,21371
21373,,723016.218319793,2132673.570903972,21373
21376,,692354.3165183711,2132343.474790521,21376
21379,,730299.1590523189,2132779.7051379066,21379
21383,,722962.615664112,2132694.336790072,21383
21387,,711022.4191853215,2132565.2502880245,21387
21390,,734370.7478420743,2132867.6356451456,21390
21394,,692354.0685671594,2132384.1441008933,21394
21396,,703869.7260990527,2132523.344706407,21396
21397,,711027.069424366,2132628.380202286,21397
21401,,703843.7332685228,2132567.727409987,21401
21406,,711087.0197153726,2132650.6930830926,21406
21410,,720551.4786956238,2132781.4948244393,21410
21412,,711041.4516913407,2132753.0227662176,21412
21414,,703820.1249304236,2132715.156407643,21414
21416,,703972.2390260836,2132722.0424999446,21416
21418,,704793.1449178844,2132733.9297701307,21418
21421,,703803.1840422403,2132725.8008222114,21421
21424,,703818.8282757034,2132726.265498275,21424
21427,,734335.1928803017,2133118.7236400563,21427
21431,,710936.5567431331,2132853.463235574,21431
21433,,710958.7131988432,2132895.5541155133,21433
21435,,708271.0661512568,2132885.4274299573,21435
21437,,719872.6919542163,2133058.532245379,21437
21438,,719978.5045373205,2133062.185144672,21438
21442,,719977.7819927721,2133075.3730439357,21442
21443,,706323.5054715872,2132926.0626625624,21443
21448,,718101.642782179,2133084.2615297846,21448
21454,,715670.5134476671,2133072.756726578,21454
21458,,730616.1699852943,2133268.4703292456,21458
21459,,715002.1412288136,2133090.510336846,21459
21462,,714124.9849309883,2133084.647015957,21462
21466,,711015.4473378488,2133051.6923253424,21466
21468,,711000.9232075402,2133052.197239101,21468
21472,,710987.8452712066,2133052.6518960893,21472
21476,,710964.1829214824,2133053.52210485,21476
21479,,710950.7702192711,2133054.068930406,21479
21483,,710933.8413908106,2133054.7591319177,21483
21487,,710917.952300047,2133055.406969143,21487
21491,,710891.7929470785,2133056.473606305,21491
21496,,713249.0517448972,2133087.23759822,21496
21499,,713228.9746016335,2133087.338945657,21499
21504,,711834.8564898847,2133077.114615863,21504
21508,,711856.8626582937,2133078.562640099,21508
21514,,711014.8073351026,2133071.069571579,21514
21516,,710998.053069906,2133071.523985617,21516
21520,,710984.0402926686,2133071.90406619,21520
21524,,710960.5875426348,2133072.5402399804,21524
21527,,710947.3647795508,2133072.898942262,21527
21531,,710930.3175696261,2133073.34108714,21531
21535,,710912.9244163912,2133073.7507009674,21535
21539,,710888.8775005538,2133074.3170635644,21539
21544,,713248.8396163955,2133108.9041175954,21544
21547,,713228.2474096939,2133109.032942727,21547
21552,,709216.5052853944,2133067.761395635,21552
21555,,709202.0828755271,2133067.7231557257,21555
21559,,711835.1210065352,2133099.1082841214,21559
21563,,711855.4895377505,2133100.5376769565,21563
21570,,709217.5455554624,2133087.0132757146,21570
21573,,709202.3509580245,2133087.410058301,21573
21577,,710879.1773586818,2133107.02167478,21577
21579,,730627.4923306667,2133351.80556133,21579
21582,,720784.7310745416,2133226.081800746,21582
21584,,710953.4638810079,2133110.221807778,21584
21586,,708303.8016999669,2133091.398723021,21586
21587,,708282.5280384149,2133092.2400807496,21587
21591,,691555.426427158,2132923.8329422455,21591
21592,,691743.8439066759,2132727.367610734,21592
21596,,734364.6440374564,2133420.3716541827,21596
21598,,720526.0015572269,2133243.3558733184,21598
21604,,723821.6790856337,2133294.858886063,21604
21605,,720525.8055369651,2133259.3447867725,21605
21609,,722957.0754720119,2133301.1962266658,21609
21611,,722957.3270507745,2133314.750989467,21611
21614,,720736.7679568105,2133290.522562273,21614
21618,,720814.1760361244,2133294.6229715813,21618
21623,,734332.9024720474,2133471.971560495,21623
21625,,720819.1403169165,2133309.5441427343,21625
21629,,720872.3492903056,2133310.9966612514,21629
21633,,723724.7200272761,2133375.513619473,21633
21637,,723731.8001077222,2133382.6003469266,21637
21642,,720829.1544292478,2133355.268067077,21642
21645,,723708.4801174409,2133406.8594744112,21645
21649,,710909.507901438,2133277.3665917553,21649
21652,,730797.7950083201,2133523.078909956,21652
21655,,710831.5090140051,2133332.1011228114,21655
21657,,708328.9813688055,2133321.295740595,21657
21661,,708405.5846563984,2133344.296974212,21661
21666,,708329.0955558232,2133348.299931867,21666
21670,,710967.4868628178,2133397.710491691,21670
21672,,731029.0291917943,2133662.818164697,21672
21673,,730732.0495118237,2133679.6910034716,21673
21678,,723675.6395052776,2133621.7532497235,21678
21682,,734418.2626363127,2133773.0864640977,21682
21685,,723675.2682108273,2133636.387094535,21685
21689,,710817.3406701292,2133503.809278697,21689
21694,,710927.6228304945,2133525.6130599957,21694
21697,,734187.9091385251,2133823.3482241053,21697
21701,,732649.3666226395,2133804.662994461,21701
21703,,703800.8164320695,2133469.479660718,21703
21708,,710890.0340704321,2133563.4652734324,21708
21711,,730796.3886584643,2133862.320236841,21711
21714,,730839.2636169182,2133866.5291476715,21714
21718,,730870.1235290475,2133869.433132626,21718
21722,,710892.3911292895,2133626.5499689113,21722
21726,,730910.3784714201,2133873.175197879,21726
21730,,731034.8680092146,2133881.288144449,21730
21732,,731019.2724395578,2133881.5349587128,21732
21737,,730800.0925334255,2133880.0799598563,21737
21739,,730843.5044954412,2133885.191994,21739
21743,,730874.4694692155,2133888.6467859726,21743
21747,,730914.3849172448,2133892.791044088,21747
21751,,731020.445083508,2133900.9910090268,21751
21755,,731034.1029863948,2133902.171184225,21755
21759,,730226.6422934236,2133897.784613177,21759
21763,,724172.2067124012,2133820.486433916,21763
21765,,710811.4935991853,2133681.833129151,21765
21770,,728083.0915933128,2133895.2837044317,21770
21772,,728083.8200945356,2133895.4040993694,21772
21773,,728064.028674944,2133901.6448478233,21773
21778,,728132.5903949281,2133903.259137431,21778
21779,,728063.6812638072,2133902.449954033,21779
21783,,728014.2167430171,2133904.777727969,21783
21785,,726844.1330973605,2133895.0108871516,21785
21790,,728086.9175916839,2133914.8183820266,21790
21794,,728086.436926681,2133915.7990763895,21794
21795,,710800.8128271337,2133706.059177326,21795
21799,,728068.1622023109,2133922.0041268207,21799
21803,,728068.8999585526,2133922.124641264,21803
21808,,734448.3858978228,2134030.6950309835,21808
21810,,734532.6409041546,2134032.333055269,21810
21812,,734263.5552005515,2134031.0842246804,21812
21815,,734231.8109692426,2134031.037885491,21815
21819,,734040.6178081653,2134030.3276484534,21819
21823,,728095.2011348046,2133962.878521342,21823
21828,,734450.9692304392,2134047.7866417393,21828
21829,,734532.6400414,2134050.0468686484,21829
21832,,734289.0473076236,2134051.317884961,21832
21834,,734256.5969997201,2134051.4322565123,21834
21837,,710753.7082908351,2133758.9261476286,21837
21841,,734224.2683673359,2134051.5463057403,21841
21846,,734142.184340816,2134051.419784697,21846
21847,,734027.3427667087,2134051.2063259706,21847
21852,,734254.4729490855,2134057.643685404,21852
21853,,734218.6816683152,2134066.736661043,21853
21856,,724302.3932038583,2133949.7746222354,21856
21860,,718104.5387728863,2133882.451547198,21860
21864,,733862.8905874938,2134088.001907643,21864
21865,,710789.3057042442,2133826.4745347854,21865
21870,,710877.9977466837,2133854.6994205285,21870
